timestamp,block_number,tx_index,tx_hash,action,log_index,token_id,tick_lower,tick_upper,liquidity,amount0,amount1,amount0_dec,amount1_dec,fee0,fee1,fee0_dec,fee1_dec,details
2025-09-28T22:40:09+00:00,36154931,55,0x08e214f657b0824e4557024702a305d9ec521150e9b069758ebc6a98300f8102,collect,154,27131291,-70200,-70000,,2000200339,3775,2000.200339,0.00003775,664920,345,0.66492,0.00000345,"{""recipient"": ""0x982116545d53F954Ac348694CB1a8cF45269bBf0""}"
2025-09-28T22:40:29+00:00,36154941,316,0x49017a5977c2736aa3343ae866b64006522a8861b56b8d838e21b8640e062eb8,mint,771,27139213,-70300,-70100,5844501994,996309529,852347,996.309529,0.00852347,,,0,0,"{""pool_owner"": ""0x827922686190790b37229fd06084350E74485b72""}"
2025-09-29T13:50:09+00:00,36182231,20,0xe6879cba0ce4517070d2215aaaf0fad253413d1d9cd465bfe551f9a99ecaae7c,burn,91,27139213,-70300,-70100,5844501994,1954452070,0,1954.45207,0,,,0,0,
2025-09-29T13:50:09+00:00,36182231,20,0xe6879cba0ce4517070d2215aaaf0fad253413d1d9cd465bfe551f9a99ecaae7c,collect,96,27139213,-70300,-70100,,1957304162,2239,1957.304162,0.00002239,2852092,2239,2.852092,0.00002239,"{""recipient"": ""0x982116545d53F954Ac348694CB1a8cF45269bBf0""}"
2025-09-29T13:50:29+00:00,36182241,207,0x263c57ed8bd1ccad445eaaf146020820b5c02493139b15b61218f4ff033a3e37,mint,617,27208943,-70400,-70300,11878721217,821495473,1036912,821.495473,0.01036912,,,0,0,"{""pool_owner"": ""0x827922686190790b37229fd06084350E74485b72""}"
2025-09-29T14:50:09+00:00,36184031,28,0x78fa89bfca6b5812640709a6165aeed6190a0a0149bb6d908b4d80ac59d36e9c,burn,78,27208943,-70400,-70300,11878721217,2001118912,0,2001.118912,0,,,0,0,
2025-09-29T14:50:09+00:00,36184031,28,0x78fa89bfca6b5812640709a6165aeed6190a0a0149bb6d908b4d80ac59d36e9c,collect,83,27208943,-70400,-70300,,2002307114,709,2002.307114,0.00000709,1188202,709,1.188202,0.00000709,"{""recipient"": ""0x982116545d53F954Ac348694CB1a8cF45269bBf0""}"
2025-09-29T14:50:31+00:00,36184042,30,0xfb2c3c894270dfe1bf0c883b51c99cd0ce60434b890f0afcc1a7665257fcaff6,mint,154,27215223,-70500,-70300,5933921344,1146880391,747174,1146.880391,0.00747174,,,0,0,"{""pool_owner"": ""0x827922686190790b37229fd06084350E74485b72""}"
2025-09-30T09:50:09+00:00,36218231,94,0xc6044e354993bf1b7b21391586147d91db4f2ddabf835944cc9f889f1846ef83,burn,469,27215223,-70500,-70300,5933921344,0,1756635,0,0.01756635,,,0,0,
2025-09-30T09:50:09+00:00,36218231,94,0xc6044e354993bf1b7b21391586147d91db4f2ddabf835944cc9f889f1846ef83,collect,474,27215223,-70500,-70300,,3202228,1759739,3.202228,0.01759739,3202228,3104,3.202228,0.00003104,"{""recipient"": ""0x982116545d53F954Ac348694CB1a8cF45269bBf0""}"
2025-09-30T09:50:21+00:00,36218237,283,0x19fa407a9e7780c4add3e1f6e2e3e179a209110e069fa3a81763ba67e22ab7d1,mint,721,27300860,-70400,-70200,5965522208,996871638,887932,996.871638,0.00887932,,,0,0,"{""pool_owner"": ""0x827922686190790b37229fd06084350E74485b72""}"
2025-09-30T19:40:09+00:00,36235931,113,0x9b36815a2c1288b030154412f8b47eb76222ea661a6ddb4888966ca84fb5eaf4,burn,182,27300860,-70400,-70200,5965522208,2004921366,0,2004.921366,0,,,0,0,
2025-09-30T19:40:09+00:00,36235931,113,0x9b36815a2c1288b030154412f8b47eb76222ea661a6ddb4888966ca84fb5eaf4,collect,187,27300860,-70400,-70200,,2007758965,2217,2007.758965,0.00002217,2837599,2217,2.837599,0.00002217,"{""recipient"": ""0x982116545d53F954Ac348694CB1a8cF45269bBf0""}"
2025-09-30T19:40:29+00:00,36235941,183,0xb5d0d75ee32a73f2512a3306ae58ccbecfebb6f4539b7daeaf2c30a07582720a,mint,608,27350796,-70500,-70300,5871680627,1005779612,852366,1005.779612,0.00852366,,,0,0,"{""pool_owner"": ""0x827922686190790b37229fd06084350E74485b72""}"
2025-09-30T23:58:43+00:00,36243688,,,closing_state,,27350796,-70500,-70300,5871680627,,,0,0,,,0,0,"{""liquidity"": ""5871680627"", ""amount0_owed"": ""0"", ""amount1_owed"": ""0"", ""amount0_owed_dec"": ""0"", ""amount1_owed_dec"": ""0"", ""amount0_from_liquidity_dec"": ""947.8644753168611834536352237646350097601"", ""amount1_from_liquidity_dec"": ""0.009031311674597743475404860072038962015677"", ""liquidity_usd_value"": ""1977.950326309440676873532341062646700005"", ""staked"": false, ""sqrt_price_x96"": ""2346010044590808406284957288"", ""amount0_from_liquidity_raw"": ""947864475.3168611834536352237646350097601"", ""amount1_from_liquidity_raw"": ""903131.1674597743475404860072038962015677""}"
